"biotypes"	"length"	"gc"
"ZHX3"	"unknown"	9991.0	49.734761285156644
"LPIN3"	"unknown"	4395.0	58.53167987481221
"EMILIN3"	"unknown"	3827.0	63.025868826757254
"CHD6"	"unknown"	10816.0	47.2448224852071
"PTPRT"	"unknown"	12665.5	51.1743629508627
"LOC101927159"	"unknown"	1995.0	44.611528822055135
"SRSF6"	"unknown"	3880.0	41.25245304009379
"L3MBTL1"	"unknown"	3280.5	53.66485902939921
"SGK2"	"unknown"	1981.6666666666667	52.50639135344978
"IFT52"	"unknown"	1935.6666666666667	45.94562611174667
"MYBL2"	"unknown"	2741.0	60.543259691271786
"GTSF1L"	"unknown"	804.5	48.342169726887306
"TOX2"	"unknown"	2465.0	59.34302055168166
"JPH2"	"unknown"	3596.5	60.139768344459604
"OSER1"	"unknown"	2242.0	44.781445138269405
"OSER1-AS1"	"unknown"	1589.3333333333333	48.76935484721131
"GDAP1L1"	"unknown"	2656.3333333333335	55.234469166482846
"FITM2"	"unknown"	958.0	56.78496868475992
"R3HDML"	"unknown"	762.0	59.44881889763779
"HNF4A"	"unknown"	3753.1	55.7327181979451
"HNF4A-AS1"	"unknown"	648.0	51.23456790123457
"MIR3646"	"unknown"	84.0	38.095238095238095
"LINC01430"	"unknown"	430.0	48.83720930232558
"C20orf62"	"unknown"	609.6666666666666	49.52003552003551
"TTPAL"	"unknown"	6186.0	45.85131759248022
"SERINC3"	"unknown"	2159.5	45.7894698041991
"PKIG"	"unknown"	1356.2	56.284795282053345
"ADA"	"unknown"	1532.0	57.702349869451695
"LINC01260"	"unknown"	1157.0	49.697493517718236
"WISP2"	"unknown"	1404.0	63.74643874643875
"KCNK15"	"unknown"	2532.0	62.08530805687204
"RIMS4"	"unknown"	5208.5	58.91331689549761
"YWHAB"	"unknown"	3173.5	43.43602037413225
"PABPC1L"	"unknown"	2129.0	58.853922029121655
"TOMM34"	"unknown"	2049.0	53.24548560273304
"STK4-AS1"	"unknown"	2116.0	47.400756143667294
"STK4"	"unknown"	6330.0	43.380726698262244
"KCNS1"	"unknown"	4539.0	56.13571271205111
"WFDC5"	"unknown"	1018.0	54.616895874263264
"WFDC12"	"unknown"	774.0	51.291989664082685
"PI3"	"unknown"	554.0	53.97111913357401
"SEMG1"	"unknown"	1663.0	41.310883944678295
"SEMG2"	"unknown"	1982.0	40.16145307769929
"SLPI"	"unknown"	596.0	52.18120805369127
"MATN4"	"unknown"	2140.3333333333335	65.15382087458879
"RBPJL"	"unknown"	2501.3333333333335	60.874158268993796
"SDC4"	"unknown"	2612.0	48.81316998468606
"SYS1"	"unknown"	2858.6666666666665	50.694040035313435
"SYS1-DBNDD2"	"unknown"	1344.0	55.50595238095238
"TP53TG5"	"unknown"	981.0	52.803261977573904
"DBNDD2"	"unknown"	1246.111111111111	54.68586420720747
"PIGT"	"unknown"	2079.5555555555557	57.30982185464851
"MIR6812"	"unknown"	64.0	64.0625
"WFDC2"	"unknown"	566.0	60.42402826855124
"SPINT3"	"unknown"	476.0	46.00840336134454
"WFDC6"	"unknown"	619.0	48.30371567043619
"EPPIN-WFDC6"	"unknown"	1862.0	41.03114930182599
"EPPIN"	"unknown"	1385.0	43.49817079725945
"WFDC8"	"unknown"	1169.0	45.724740723048946
"WFDC9"	"unknown"	659.0	45.371775417298934
"WFDC10A"	"unknown"	482.0	50.62240663900415
"WFDC11"	"unknown"	615.0	43.2520325203252
"WFDC10B"	"unknown"	554.5	48.95277711434865
"WFDC13"	"unknown"	1372.0	43.29446064139942
"MIR3617"	"unknown"	79.0	43.037974683544306
"SPINT4"	"unknown"	380.0	41.05263157894737
"WFDC3"	"unknown"	1000.0	54.1
"DNTTIP1"	"unknown"	1290.0	56.35658914728682
"UBE2C"	"unknown"	732.625	52.02797044395058
"TNNC2"	"unknown"	681.0	58.44346549192364
"SNX21"	"unknown"	2861.0	56.71425428142737
"ACOT8"	"unknown"	1171.0	59.69257045260461
"ZSWIM3"	"unknown"	2894.5	52.28606862487942
"ZSWIM1"	"unknown"	2787.0	52.78076785073556
"SPATA25"	"unknown"	719.0	61.891515994436716
"NEURL2"	"unknown"	1447.0	64.02935388965307
"CTSA"	"unknown"	2238.3333333333335	58.40522667911333
"PLTP"	"unknown"	1896.5	59.93416192574978
"PCIF1"	"unknown"	2697.0	60.02966258806081
"ZNF335"	"unknown"	4452.0	61.118598382749326
"MMP9"	"unknown"	2336.0	62.37157534246575
"SLC12A5"	"unknown"	6050.0	58.115658967785706
"NCOA5"	"unknown"	3207.0	51.855316495166825
"CD40"	"unknown"	1624.25	52.99384604454849
"CDH22"	"unknown"	3903.0	66.3335895465027
"SLC35C2"	"unknown"	2327.1428571428573	57.040627216543236
"ELMO2"	"unknown"	3630.0	51.13010311976534
"ZNF663P"	"unknown"	1151.0	41.70286707211121
"MKRN7P"	"unknown"	1633.0	49.17330067360686
"ZNF334"	"unknown"	3906.3333333333335	39.08258856621979
"OCSTAMP"	"unknown"	1958.0	59.80592441266599
"SLC13A3"	"unknown"	3976.8	51.96870190307694
"TP53RK"	"unknown"	3373.0	44.47079750963534
"SLC2A10"	"unknown"	4235.0	50.01180637544274
"EYA2"	"unknown"	2583.5	56.86686144888543
"MIR3616"	"unknown"	92.0	54.34782608695652
"ZMYND8"	"unknown"	5064.555555555556	48.028967206059264
"LOC100131496"	"unknown"	2253.0	51.93075898801598
"NCOA3"	"unknown"	7985.5	42.71174219243434
"SULF2"	"unknown"	4122.0	53.508521815405835
"LINC01522"	"unknown"	925.0	48.75675675675676
"LINC01523"	"unknown"	628.0	55.254777070063696
"LINC00494"	"unknown"	3592.0	49.33184855233853
"PREX1"	"unknown"	6633.0	58.52555404794211
"ARFGEF2"	"unknown"	9004.0	44.13593958240782
"CSE1L-AS1"	"unknown"	456.5	54.20876709532558
"CSE1L"	"unknown"	3409.3333333333335	39.75641642155219
"STAU1"	"unknown"	3490.6	47.33690336718975
"DDX27"	"unknown"	2695.0	52.35621521335807
"ZNFX1"	"unknown"	7370.0	51.682496607869744
"ZFAS1"	"unknown"	799.4	54.35956989856423
"SNORD12C"	"unknown"	79.0	36.70886075949367
"SNORD12B"	"unknown"	103.0	42.71844660194175
"SNORD12"	"unknown"	90.0	47.77777777777778
"KCNB1"	"unknown"	3756.0	53.753993610223645
"PTGIS"	"unknown"	5603.0	51.82937711940032
"B4GALT5"	"unknown"	4727.0	48.06431140258092
"SLC9A8"	"unknown"	6161.0	54.98221234760655
"SPATA2"	"unknown"	4099.0	52.0918436072492
"RNF114"	"unknown"	2467.0	47.99351438994731
"SNAI1"	"unknown"	1706.0	58.440797186400935
"TRERNA1"	"unknown"	596.0	51.84563758389262
"UBE2V1"	"unknown"	2177.6315789473683	44.79680980743387
"TMEM189-UBE2V1"	"unknown"	2918.0	50.17135023989034
"TMEM189"	"unknown"	2326.6666666666665	57.70929877339044
"LINC01273"	"unknown"	705.0	55.319148936170215
"CEBPB-AS1"	"unknown"	2973.0	53.85132862428523
"CEBPB"	"unknown"	2109.0	67.33048838311996
"LINC01272"	"unknown"	2010.0	56.11940298507463
"LINC01270"	"unknown"	2278.0	50.17559262510974
"LINC01271"	"unknown"	2250.0	53.91111111111111
"PTPN1"	"unknown"	3516.5	50.74706588690022
"MIR645"	"unknown"	94.0	56.38297872340426
"FAM65C"	"unknown"	4407.666666666667	58.85077406865701
"MIR1302-5"	"unknown"	150.0	31.333333333333332
"LOC100506175"	"unknown"	638.0	52.19435736677116
"PARD6B"	"unknown"	4615.0	40.021668472372696
"BCAS4"	"unknown"	1268.3333333333333	60.56114299807043
"ADNP"	"unknown"	6106.25	42.66374474425977
"ADNP-AS1"	"unknown"	959.6666666666666	43.17418778904934
"DPM1"	"unknown"	1047.0	37.34479465138491
"MOCS3"	"unknown"	3049.0	47.45818301082322
"KCNG1"	"unknown"	2220.0	66.35135135135135
"NFATC2"	"unknown"	7185.0	50.1042554536447
"MIR3194"	"unknown"	73.0	69.86301369863014
"ATP9A"	"unknown"	7622.0	49.462083442665964
"SALL4"	"unknown"	3484.0	55.9414466130884
"LINC01429"	"unknown"	2327.0	48.087666523420715
"ZFP64"	"unknown"	3113.5	55.15517928036556
"LINC01524"	"unknown"	4385.0	42.440136830102624
"TSHZ2"	"unknown"	11920.5	42.074269412630805
"LOC101927770"	"unknown"	1947.0	49.40934771443246
"ZNF217"	"unknown"	5635.0	43.03460514640639
"SUMO1P1"	"unknown"	1209.0	38.95781637717121
"BCAS1"	"unknown"	3475.0	48.94964028776978
"MIR4756"	"unknown"	78.0	51.282051282051285
"CYP24A1"	"unknown"	3167.0	45.99288948360534
"PFDN4"	"unknown"	1346.0	33.50668647845468
"DOK5"	"unknown"	1572.6666666666667	49.812448785013224
"LINC01441"	"unknown"	2290.0	42.05240174672489
"LINC01440"	"unknown"	636.0	41.0377358490566
"CBLN4"	"unknown"	3107.0	49.66205342774381
"MC3R"	"unknown"	1084.0	56.64206642066421
"FAM210B"	"unknown"	3033.0	46.25783053082756
"AURKA"	"unknown"	2265.0	45.61038432057263
"CSTF1"	"unknown"	2303.3333333333335	44.51483614712425
"CASS4"	"unknown"	2792.75	52.50610225466298
"RTFDC1"	"unknown"	1663.0	51.81340462259156
"GCNT7"	"unknown"	2064.0	45.348837209302324
"FAM209A"	"unknown"	678.0	47.935103244837755
"FAM209B"	"unknown"	692.0	47.83236994219653
"TFAP2C"	"unknown"	2865.0	50.50610820244328
"BMP7"	"unknown"	4031.0	56.512031753907216
"BMP7-AS1"	"unknown"	1012.0	50.19762845849802
"MIR4325"	"unknown"	90.0	50.0
"SPO11"	"unknown"	1760.0	37.72820213350069
"RAE1"	"unknown"	1824.0	48.634015784385866
"MTRNR2L3"	"unknown"	1383.0	40.491684743311644
"RBM38"	"unknown"	2401.6666666666665	63.11373390661896
"CTCFL"	"unknown"	2915.1176470588234	48.596367490745614
"PCK1"	"unknown"	2685.0	50.87523277467412
"ZBP1"	"unknown"	1973.75	55.349524265899746
"PMEPA1"	"unknown"	4665.8	51.934274922615984
"NKILA"	"unknown"	2598.0	53.69515011547344
"MIR4532"	"unknown"	51.0	66.66666666666667
"C20orf85"	"unknown"	757.0	53.76486129458388
"ANKRD60"	"unknown"	3407.0	51.6583504549457
"PPP4R1L"	"unknown"	2398.0	50.20850708924103
"RAB22A"	"unknown"	8651.0	40.06473240087851
"VAPB"	"unknown"	7755.666666666667	44.58440091128805
"APCDD1L"	"unknown"	2603.0	59.85301256957219
"APCDD1L-AS1"	"unknown"	2096.0	53.81679389312977
"LOC79160"	"unknown"	967.0	59.358841778697
"STX16"	"unknown"	4634.125	46.126067785498485
"STX16-NPEPL1"	"unknown"	4048.0	58.00395256916996
"NPEPL1"	"unknown"	2130.3333333333335	61.20180286574493
"MIR296"	"unknown"	80.0	60.0
"MIR298"	"unknown"	88.0	53.40909090909091
"GNAS-AS1"	"unknown"	1157.0	58.16767502160761
"GNAS"	"unknown"	2112.923076923077	55.47533558494206
"LOC101927932"	"unknown"	683.0	47.2913616398243
"NELFCD"	"unknown"	2305.0	52.62472885032538
"CTSZ"	"unknown"	1500.0	58.2
"TUBB1"	"unknown"	3496.0	46.882151029748286
"SLMO2-ATP5E"	"unknown"	897.5	45.26273683463161
"ATP5E"	"unknown"	439.0	46.69703872437358
"SLMO2"	"unknown"	2518.0	36.716372957476445
"ZNF831"	"unknown"	9403.0	52.249282143996595
"EDN3"	"unknown"	2626.2	52.403508036663894
"PHACTR3"	"unknown"	2352.1666666666665	50.19457325463111
"LOC100506384"	"unknown"	678.0	53.68731563421829
"SYCP2"	"unknown"	5480.0	33.777372262773724
"FAM217B"	"unknown"	4923.0	39.84312518724493
"PPP1R3D"	"unknown"	3466.0	50.403923831506056
"CDH26"	"unknown"	2141.5	45.640248019607114
"C20orf197"	"unknown"	2103.5	41.34066930680321
"LOC729296"	"unknown"	965.3333333333334	50.530987963637926
"MIR646HG"	"unknown"	2043.0	49.975526186979934
"MIR646"	"unknown"	94.0	59.57446808510638
"LOC101928048"	"unknown"	381.0	46.71916010498688
"MIR4533"	"unknown"	71.0	59.15492957746479
"MIR548AG2"	"unknown"	64.0	40.625
"LOC100506470"	"unknown"	467.0	49.67880085653105
"CDH4"	"unknown"	6442.0	58.784586243404355
"MIR1257"	"unknown"	117.0	64.95726495726495
"TAF4"	"unknown"	4628.0	57.886776145203115
"MIR3195"	"unknown"	84.0	92.85714285714286
"LSM14B"	"unknown"	2594.0	55.35851966075559
"PSMA7"	"unknown"	1032.0	53.87596899224806
"SS18L1"	"unknown"	4309.0	47.22606529292139
"MTG2"	"unknown"	2936.0	59.775204359673026
"HRH3"	"unknown"	2680.0	67.05223880597015
"OSBPL2"	"unknown"	3938.3333333333335	50.35141909707654
"ADRM1"	"unknown"	1419.5	64.50536497855686
"LAMA5"	"unknown"	11431.0	66.44213104715249
"MIR4758"	"unknown"	71.0	74.64788732394366
"LAMA5-AS1"	"unknown"	670.3333333333334	65.13870997111786
"RPS21"	"unknown"	396.0	53.03030303030303
"CABLES2"	"unknown"	3785.0	56.30118890356671
"RBBP8NL"	"unknown"	2833.0	67.06671373102718
"GATA5"	"unknown"	2595.0	63.42967244701349
"C20orf166-AS1"	"unknown"	3610.0	59.77839335180055
"MIR1-1HG"	"unknown"	1029.5	64.07393657554856
"MIR1-1"	"unknown"	71.0	36.61971830985915
"MIR133A2"	"unknown"	102.0	50.98039215686274
"SLCO4A1"	"unknown"	2776.0	61.815561959654175
"SLCO4A1-AS1"	"unknown"	1423.0	59.38158819395643
"NTSR1"	"unknown"	4132.0	64.20619554695062
"LINC00659"	"unknown"	639.0	55.046900691376614
"MRGBP"	"unknown"	1636.0	55.012224938875306
"OGFR-AS1"	"unknown"	668.0	53.44311377245509
"OGFR"	"unknown"	2420.0	66.52892561983471
"COL9A3"	"unknown"	2485.0	67.48490945674044
"TCFL5"	"unknown"	2711.0	55.07030285408908
"DPH3P1"	"unknown"	1626.0	46.61746617466174
"DIDO1"	"unknown"	6328.833333333333	54.02535633072218
"GID8"	"unknown"	4427.0	49.15292523153377
"SLC17A9"	"unknown"	2623.0	61.76140777489371
"BHLHE23"	"unknown"	1057.0	74.17218543046357
"LOC63930"	"unknown"	3366.0	60.66547831253714
"LINC00029"	"unknown"	1749.0	56.146369353916526
"LINC01056"	"unknown"	1234.0	57.37439222042139
"HAR1B"	"unknown"	896.0	47.879464285714285
"HAR1A"	"unknown"	2794.0	63.35003579098067
"MIR124-3"	"unknown"	87.0	54.02298850574713
"YTHDF1"	"unknown"	3252.0	51.38376383763838
"BIRC7"	"unknown"	1341.0	65.17313546423135
"MIR3196"	"unknown"	64.0	75.0
"NKAIN4"	"unknown"	1430.0	61.3986013986014
"FLJ16779"	"unknown"	7638.0	61.90102120974077
"ARFGAP1"	"unknown"	3208.1428571428573	62.61260995488822
"MIR4326"	"unknown"	59.0	64.40677966101696
"COL20A1"	"unknown"	4172.0	66.01150527325024
"CHRNA4"	"unknown"	5528.333333333333	63.36941002748506
"LOC100130587"	"unknown"	3264.0	62.377450980392155
"KCNQ2"	"unknown"	2839.6	65.68942078773553
"EEF1A2"	"unknown"	2007.0	66.26806178375685
"PPDPF"	"unknown"	777.0	67.56756756756756
"PTK6"	"unknown"	2464.0	61.2590285245753
"SRMS"	"unknown"	2402.0	65.82014987510408
"C20orf195"	"unknown"	1111.0	61.83618361836184
"HELZ2"	"unknown"	8754.5	66.03934974294603
"GMEB2"	"unknown"	4210.0	60.665083135391924
"STMN3"	"unknown"	2443.3333333333335	63.70667173668053
"RTEL1"	"unknown"	4945.75	62.689984059964786
"RTEL1-TNFRSF6B"	"unknown"	5772.0	62.95911295911296
"TNFRSF6B"	"unknown"	1155.0	65.71428571428571
"ARFRP1"	"unknown"	2551.846153846154	63.51154123613495
"ZGPAT"	"unknown"	1928.2	64.57604164207821
"LIME1"	"unknown"	1419.3333333333333	68.98189294289911
"SLC2A4RG"	"unknown"	2279.0	63.84379113646336
"ZBTB46"	"unknown"	5233.0	57.82533919357921
"ZBTB46-AS1"	"unknown"	1088.0	56.341911764705884
"ABHD16B"	"unknown"	1776.0	67.68018018018019
"TPD52L2"	"unknown"	2322.2727272727275	53.86521435157238
"DNAJC5"	"unknown"	5293.0	58.02002645002834
"MIR941-1"	"unknown"	72.0	68.05555555555556
"MIR941-4"	"unknown"	72.0	68.05555555555556
"MIR941-5"	"unknown"	72.0	68.05555555555556
"MIR941-2"	"unknown"	72.0	68.05555555555556
"MIR941-3"	"unknown"	72.0	68.05555555555556
"UCKL1"	"unknown"	1937.3333333333333	59.95116169269058
"MIR1914"	"unknown"	80.0	71.25
"MIR647"	"unknown"	96.0	66.66666666666667
"UCKL1-AS1"	"unknown"	3571.0	61.803416409969195
"ZNF512B"	"unknown"	5922.0	62.39446133063154
"SAMD10"	"unknown"	2181.0	64.51169188445667
"PRPF6"	"unknown"	3101.0	57.40083843921316
"LINC00176"	"unknown"	5249.0	62.74538889979361
"SOX18"	"unknown"	1705.0	70.9090909090909
"TCEA2"	"unknown"	1679.0	62.87935664449852
"RGS19"	"unknown"	1543.0	62.31295322932
"MIR6813"	"unknown"	56.0	62.5
"OPRL1"	"unknown"	3323.3333333333335	60.83367877738834
"LKAAEAR1"	"unknown"	868.0	74.19354838709677
"NPBWR2"	"unknown"	1002.0	62.974051896207584
"MYT1"	"unknown"	5535.0	54.38121047877146
"PCMTD2"	"unknown"	3871.5	39.97123282296666
"LINC00266-1"	"unknown"	723.0	49.37759336099585
"ICOSLG"	"unknown"	2594.8571428571427	60.34445027855771
"C21orf33"	"unknown"	1620.5	56.803302617748365
"PWP2"	"unknown"	3260.0	56.59509202453988
"LINC00313"	"unknown"	579.0	58.54922279792746
"LINC00319"	"unknown"	3002.0	62.45836109260493
"SIK1"	"unknown"	4702.0	57.305401956614205
"CBS"	"unknown"	2503.3333333333335	58.869578437608276
"U2AF1"	"unknown"	975.3333333333334	52.106300022632354
"CRYAA"	"unknown"	1144.0	63.85489510489511
"MIR8069-1"	"unknown"	86.0	56.97674418604651
"MIR8069-2"	"unknown"	86.0	56.97674418604651
"SMIM11"	"unknown"	900.0	46.0
"C21orf140"	"unknown"	961.0	43.60041623309053
"LOC100507412"	"unknown"	2944.3333333333335	53.94543072266922
"MIR6724-1"	"unknown"	92.0	83.69565217391305
"MIR6724-4"	"unknown"	92.0	83.69565217391305
"MIR6724-3"	"unknown"	92.0	83.69565217391305
"MIR6724-2"	"unknown"	92.0	83.69565217391305
"MIR3648-1"	"unknown"	180.0	83.88888888888889
"MIR3648-2"	"unknown"	180.0	83.88888888888889
"MIR3687-1"	"unknown"	61.0	78.68852459016394
"MIR3687-2"	"unknown"	61.0	78.68852459016394
"RNA18S5"	"unknown"	1869.0	56.09569670564855
"RNA5-8S5"	"unknown"	156.0	57.05128205128205
"RNA28S5"	"unknown"	5071.0	69.40443925646383
"RNA45S5"	"unknown"	13360.333333333334	72.54807748304847
"TEKT4P2"	"unknown"	1240.6666666666667	52.351247103082564
"MGC39584"	"unknown"	1206.0	47.42951907131012
"BAGE"	"unknown"	951.0	45.00525762355415
"BAGE5"	"unknown"	1755.0	46.666666666666664
"BAGE4"	"unknown"	1756.0	46.64009111617312
"BAGE2"	"unknown"	1891.0	47.06504494976203
"BAGE3"	"unknown"	1891.0	47.06504494976203
"TPTE"	"unknown"	2654.0	39.29611243215433
"ANKRD30BP2"	"unknown"	3418.0	44.558221181977764
"MIR3156-3"	"unknown"	77.0	42.857142857142854
"LOC102724188"	"unknown"	503.0	33.99602385685885
"POTED"	"unknown"	1826.0	43.921139101861996
"MIR3118-1"	"unknown"	76.0	32.89473684210526
"CYP4F29P"	"unknown"	1279.0	50.742767787333854
"ANKRD20A11P"	"unknown"	1088.0	57.07720588235294
"LIPI"	"unknown"	1537.2	35.66699184491616
"RBM11"	"unknown"	1967.0	35.63802745297407
"ABCC13"	"unknown"	1818.0	45.31574889406774
"HSPA13"	"unknown"	3986.0	34.87205218263924
"SAMSN1"	"unknown"	2039.6666666666667	36.85027793976871
"SAMSN1-AS1"	"unknown"	840.0	39.88095238095238
"LOC388813"	"unknown"	1663.0	37.52254960914011
"NRIP1"	"unknown"	7556.0	37.69190047644256
"USP25"	"unknown"	5235.0	39.89057715279757
"MIR99AHG"	"unknown"	3376.5	39.737701884691695
"MIR99A"	"unknown"	81.0	53.08641975308642
"MIRLET7C"	"unknown"	84.0	47.61904761904762
"MIR125B2"	"unknown"	89.0	49.438202247191015
"LINC01549"	"unknown"	714.0	41.17660905436976
"CXADR"	"unknown"	4666.0	38.71606511143572
"BTG3"	"unknown"	1528.0	44.871585820287095
"C21orf91-OT1"	"unknown"	464.5	41.61287167449139
"C21orf91"	"unknown"	5411.0	33.45000738830153
"CHODL-AS1"	"unknown"	461.0	42.73318872017354
"CHODL"	"unknown"	2209.8333333333335	39.95429824018152
"TMPRSS15"	"unknown"	3944.0	38.15922920892495
"LOC101927797"	"unknown"	662.0	41.54078549848943
"MIR548X"	"unknown"	75.0	33.333333333333336
"LINC00320"	"unknown"	2000.0	37.19782135196496
"NCAM2"	"unknown"	5002.0	38.964414234306275
"LINC00317"	"unknown"	612.0	40.19607843137255
"LINC01425"	"unknown"	760.0	46.31578947368421
"LOC101927843"	"unknown"	897.0	42.80936454849498
"LINC00308"	"unknown"	727.0	44.56671251719395
"MIR6130"	"unknown"	109.0	34.862385321100916
"D21S2088E"	"unknown"	1699.0	39.31724543849323
"LOC101927869"	"unknown"	2007.0	37.120079720976584
"LOC339622"	"unknown"	2716.0	37.48159057437408
"LINC00158"	"unknown"	1476.0	35.84010840108401
"MIR155HG"	"unknown"	1474.0	36.770691994572594
"MIR155"	"unknown"	65.0	40.0
"LINC00515"	"unknown"	450.0	44.44444444444444
"MRPL39"	"unknown"	1126.5	41.18014525398928
"JAM2"	"unknown"	3654.0	47.19980102098062
"ATP5J"	"unknown"	1032.4	51.71433833823111
"GABPA"	"unknown"	4961.5	35.332473297368935
"APP"	"unknown"	3462.9	48.283522479606674
"CYYR1"	"unknown"	3079.0	41.377070477427736
"ADAMTS1"	"unknown"	4651.0	50.39776392173726
"ADAMTS5"	"unknown"	9663.0	41.84000827900238
"MIR4759"	"unknown"	83.0	31.325301204819276
"LINC00113"	"unknown"	524.0	41.030534351145036
"LINC00314"	"unknown"	583.0	40.480274442538594
"LOC284825"	"unknown"	1320.0	38.66854868567197
"LOC101927973"	"unknown"	4486.0	38.07400802496656
"LINC00161"	"unknown"	692.0	39.83988550471846
"N6AMT1"	"unknown"	1066.3333333333333	45.26159033201287
"LTN1"	"unknown"	7756.0	36.99071686436307
"RWDD2B"	"unknown"	1705.0	42.639296187683286
"USP16"	"unknown"	2993.0	38.03310923574455
"CCT8"	"unknown"	2070.25	43.79498867683953
"MAP3K7CL"	"unknown"	1983.3333333333333	43.84078825270878
"LINC00189"	"unknown"	989.0	43.27603640040445
"BACH1"	"unknown"	4764.0	40.238100407941424
"BACH1-IT2"	"unknown"	802.0	43.64089775561097
"GRIK1"	"unknown"	3354.5	48.34881024314841
"GRIK1-AS2"	"unknown"	1073.0	42.124883504193846
"GRIK1-AS1"	"unknown"	1093.0	43.27538883806039
"CLDN17"	"unknown"	731.0	51.57318741450069
"LINC00307"	"unknown"	424.0	44.81132075471698
"CLDN8"	"unknown"	2146.0	37.69804287045666
"KRTAP24-1"	"unknown"	1650.0	42.54545454545455
"KRTAP25-1"	"unknown"	370.0	41.351351351351354
"KRTAP26-1"	"unknown"	1159.0	48.23123382226057
"KRTAP27-1"	"unknown"	682.0	47.360703812316714
"KRTAP23-1"	"unknown"	208.0	56.73076923076923
"KRTAP13-2"	"unknown"	849.0	50.05889281507656
"MIR4327"	"unknown"	85.0	54.11764705882353
"KRTAP13-1"	"unknown"	747.0	51.137884872824635
"KRTAP13-3"	"unknown"	520.0	52.5
"KRTAP13-4"	"unknown"	483.0	55.48654244306418
"KRTAP15-1"	"unknown"	453.0	48.34437086092715
"KRTAP19-1"	"unknown"	273.0	55.67765567765568
"KRTAP19-2"	"unknown"	159.0	52.20125786163522
"KRTAP19-3"	"unknown"	494.0	43.927125506072876
"KRTAP19-4"	"unknown"	255.0	48.627450980392155
"KRTAP19-5"	"unknown"	219.0	55.70776255707762
"KRTAP19-6"	"unknown"	329.5	47.49608547480888
"KRTAP19-7"	"unknown"	192.0	55.729166666666664
"KRTAP22-2"	"unknown"	293.0	39.24914675767918
"KRTAP6-3"	"unknown"	616.0	51.46103896103896
"KRTAP6-2"	"unknown"	189.0	56.08465608465608
"KRTAP22-1"	"unknown"	147.0	51.70068027210884
"KRTAP6-1"	"unknown"	219.0	58.44748858447488
"KRTAP20-1"	"unknown"	171.0	45.6140350877193
"KRTAP20-4"	"unknown"	224.0	53.57142857142857
"KRTAP20-2"	"unknown"	198.0	55.55555555555556
"KRTAP20-3"	"unknown"	273.0	43.223443223443226
"KRTAP21-3"	"unknown"	253.0	36.36363636363637
"KRTAP21-2"	"unknown"	252.0	52.38095238095238
"KRTAP21-1"	"unknown"	240.0	53.75
"KRTAP8-1"	"unknown"	556.0	51.618705035971225
"KRTAP7-1"	"unknown"	693.0	46.17604617604618
"KRTAP11-1"	"unknown"	911.0	53.23819978046103
"KRTAP19-8"	"unknown"	318.0	49.056603773584904
"TIAM1"	"unknown"	7198.0	49.69435954431787
"SOD1"	"unknown"	965.0	45.69948186528497
"SCAF4"	"unknown"	4232.0	51.20579411028453
"HUNK"	"unknown"	7385.0	51.17129316181449
"LINC00159"	"unknown"	129.0	45.736434108527135
"MIS18A"	"unknown"	1571.0	44.1120305537874
"MRAP"	"unknown"	833.3333333333334	52.63305336705671
"URB1"	"unknown"	10808.0	52.85899333826795
"SNORA80A"	"unknown"	136.0	55.88235294117647
"URB1-AS1"	"unknown"	825.0	54.90909090909091
"EVA1C"	"unknown"	1881.3333333333333	57.23203997395152
"TCP10L"	"unknown"	2697.0	54.282536151279196
"C21orf59"	"unknown"	1390.5	51.324244704625606
"SYNJ1"	"unknown"	7043.75	41.909353469632194
"PAXBP1-AS1"	"unknown"	3245.5	46.76541722260721
"PAXBP1"	"unknown"	3605.0	43.03664071937266
"C21orf62-AS1"	"unknown"	1196.0	47.115521749465174
"C21orf62"	"unknown"	4044.0	42.98420329526946
"OLIG2"	"unknown"	2514.0	59.22832140015911
